Date,Weekly_Sale,Category,Color,Material,Location
2018-11-05,9250,SANDAL,GOLD,PAT,2
2018-11-12,8603,SANDAL,GOLD,PAT,2
2018-11-19,10086,SANDAL,GOLD,PAT,1
2018-11-26,13337,SANDAL,GOLD,PAT,3
2018-12-03,11045,SANDAL,GOLD,PAT,3
2018-12-10,11917,SANDAL,GOLD,PAT,1
2018-12-17,13487,SANDAL,GOLD,PAT,1
2018-12-24,19842,SANDAL,GOLD,PAT,3
2018-12-31,10429,SANDAL,GOLD,PAT,1
2019-01-07,8582,SANDAL,GOLD,PAT,2
2019-01-14,8503,SANDAL,GOLD,PAT,3
2019-01-21,7658,SANDAL,GOLD,PAT,1
2019-01-28,7724,SANDAL,GOLD,PAT,1
2019-02-04,9741,SANDAL,GOLD,PAT,1
2019-02-11,11068,SANDAL,GOLD,PAT,3
2019-02-18,12612,SANDAL,GOLD,PAT,3
2019-02-25,11949,SANDAL,GOLD,PAT,2
2019-03-04,12994,SANDAL,GOLD,PAT,3
2019-03-11,9728,SANDAL,GOLD,PAT,3
2019-03-18,10143,SANDAL,GOLD,PAT,1
2019-03-25,9004,SANDAL,GOLD,PAT,3
2019-04-01,9742,SANDAL,GOLD,PAT,3
2019-04-08,8618,SANDAL,GOLD,PAT,3
2019-04-15,7921,SANDAL,GOLD,PAT,3
2019-04-22,9084,SANDAL,GOLD,PAT,1
2019-04-29,7795,SANDAL,GOLD,PAT,3
2019-05-06,10121,SANDAL,GOLD,PAT,1
2019-05-13,9975,SANDAL,GOLD,PAT,1
2019-05-20,7894,SANDAL,GOLD,PAT,1
2019-05-27,6937,SANDAL,GOLD,PAT,2
2019-06-03,5913,SANDAL,GOLD,PAT,2
2019-06-10,9670,SANDAL,GOLD,PAT,3
2019-06-17,10592,SANDAL,GOLD,PAT,2
2019-06-24,6301,SANDAL,GOLD,PAT,2
2019-07-01,7424,SANDAL,GOLD,PAT,1
2019-07-08,8444,SANDAL,GOLD,PAT,1
2019-07-15,7205,SANDAL,GOLD,PAT,1
2019-07-22,7826,SANDAL,GOLD,PAT,2
2019-07-29,7500,SANDAL,GOLD,PAT,3
2019-08-05,8100,SANDAL,GOLD,PAT,2
2019-08-12,8893,SANDAL,GOLD,PAT,1
2019-08-19,7974,SANDAL,GOLD,PAT,3
2019-08-26,9138,SANDAL,GOLD,PAT,2
2019-09-02,7577,SANDAL,GOLD,PAT,3
2019-09-09,8209,SANDAL,GOLD,PAT,2
2019-09-16,7208,SANDAL,GOLD,PAT,3
2019-09-23,7063,SANDAL,GOLD,PAT,1
2019-09-30,7348,SANDAL,GOLD,PAT,1
2019-10-07,8149,SANDAL,GOLD,PAT,2
2019-10-14,8241,SANDAL,GOLD,PAT,3
2019-10-21,7547,SANDAL,GOLD,PAT,3
2019-10-28,7407,SANDAL,GOLD,PAT,1
2019-11-04,7760,SANDAL,GOLD,PAT,3
2019-11-11,7316,SANDAL,GOLD,PAT,1
2019-11-18,9558,SANDAL,GOLD,PAT,2
2019-11-25,12329,SANDAL,GOLD,PAT,3
2019-12-02,9490,SANDAL,GOLD,PAT,1
2019-12-09,10484,SANDAL,GOLD,PAT,3
2019-12-16,11642,SANDAL,GOLD,PAT,2
2019-12-23,18463,SANDAL,GOLD,PAT,2
2019-12-30,10619,SANDAL,GOLD,PAT,1
2020-01-06,8086,SANDAL,GOLD,PAT,3
2020-01-13,9454,SANDAL,GOLD,PAT,2
2020-01-20,7968,SANDAL,GOLD,PAT,1
2020-01-27,7237,SANDAL,GOLD,PAT,2
2020-02-03,8128,SANDAL,GOLD,PAT,3
2020-02-10,10461,SANDAL,GOLD,PAT,2
2020-02-17,11684,SANDAL,GOLD,PAT,1
2020-02-24,9309,SANDAL,GOLD,PAT,2
2020-03-02,11187,SANDAL,GOLD,PAT,1
2020-03-09,11553,SANDAL,GOLD,PAT,2
2020-03-16,8523,SANDAL,GOLD,PAT,1
2020-03-23,7456,SANDAL,GOLD,PAT,1
2020-03-30,8433,SANDAL,GOLD,PAT,2
2020-04-06,8662,SANDAL,GOLD,PAT,1
2020-04-13,6936,SANDAL,GOLD,PAT,1
2020-04-20,8559,SANDAL,GOLD,PAT,2
2020-04-27,7868,SANDAL,GOLD,PAT,2
2020-05-04,9064,SANDAL,GOLD,PAT,2
2020-05-11,7964,SANDAL,GOLD,PAT,1
2020-05-18,9308,SANDAL,GOLD,PAT,1
2020-05-25,7323,SANDAL,GOLD,PAT,1
2020-06-01,7197,SANDAL,GOLD,PAT,3
2020-06-08,8589,SANDAL,GOLD,PAT,3
2020-06-15,6676,SANDAL,GOLD,PAT,2
2020-06-22,7468,SANDAL,GOLD,PAT,3
2020-06-29,8240,SANDAL,GOLD,PAT,3
2020-07-06,8053,SANDAL,GOLD,PAT,1
2020-07-13,7386,SANDAL,GOLD,PAT,1
2020-07-20,7195,SANDAL,GOLD,PAT,2
2020-07-27,8435,SANDAL,GOLD,PAT,2
2020-08-03,7809,SANDAL,GOLD,PAT,1
2020-08-10,8441,SANDAL,GOLD,PAT,2
2020-08-17,8710,SANDAL,GOLD,PAT,1
2020-08-24,9523,SANDAL,GOLD,PAT,2
2020-08-31,8158,SANDAL,GOLD,PAT,3
2020-09-07,8712,SANDAL,GOLD,PAT,2
2020-09-14,7075,SANDAL,GOLD,PAT,2
2020-09-21,7143,SANDAL,GOLD,PAT,1
2020-09-28,7155,SANDAL,GOLD,PAT,1
2020-10-05,9040,SANDAL,GOLD,PAT,3
2020-10-12,7908,SANDAL,GOLD,PAT,2
2020-10-19,7640,SANDAL,GOLD,PAT,1
2020-10-26,7640,SANDAL,GOLD,PAT,1
2018-02-05,4729,SANDAL,LIGHT-BROWN,NBPU,3
2018-02-12,19006,SANDAL,LIGHT-BROWN,NBPU,1
2018-02-19,17623,SANDAL,LIGHT-BROWN,NBPU,3
2018-02-26,545,SANDAL,LIGHT-BROWN,NBPU,3
2018-03-05,634,SANDAL,LIGHT-BROWN,NBPU,1
2018-03-12,1275,SANDAL,LIGHT-BROWN,NBPU,2
2018-03-19,2303,SANDAL,LIGHT-BROWN,NBPU,3
2018-03-26,4037,SANDAL,LIGHT-BROWN,NBPU,1
2018-04-02,17916,SANDAL,LIGHT-BROWN,NBPU,2
2018-04-09,8668,SANDAL,LIGHT-BROWN,NBPU,2
2018-04-16,584,SANDAL,LIGHT-BROWN,NBPU,2
2018-04-23,65,SANDAL,LIGHT-BROWN,NBPU,2
2018-05-14,0,SANDAL,LIGHT-BROWN,NBPU,2
2018-06-04,4,SANDAL,LIGHT-BROWN,NBPU,2
2018-06-11,0,SANDAL,LIGHT-BROWN,NBPU,3
2018-08-20,1,SANDAL,LIGHT-BROWN,NBPU,1
2018-08-27,23,SANDAL,LIGHT-BROWN,NBPU,2
2018-09-03,132,SANDAL,LIGHT-BROWN,NBPU,3
2018-09-10,246,SANDAL,LIGHT-BROWN,NBPU,2
2018-09-17,1583,SANDAL,LIGHT-BROWN,NBPU,1
2018-09-24,3130,SANDAL,LIGHT-BROWN,NBPU,1
2018-10-01,3389,SANDAL,LIGHT-BROWN,NBPU,2
2018-10-08,4532,SANDAL,LIGHT-BROWN,NBPU,3
2018-10-15,6195,SANDAL,LIGHT-BROWN,NBPU,3
2018-10-22,9648,SANDAL,LIGHT-BROWN,NBPU,1
2018-10-29,22455,SANDAL,LIGHT-BROWN,NBPU,2
2018-11-05,12033,SANDAL,LIGHT-BROWN,NBPU,3
2018-11-12,8943,SANDAL,LIGHT-BROWN,NBPU,1
2018-11-19,15020,SANDAL,LIGHT-BROWN,NBPU,1
2018-11-26,33967,SANDAL,LIGHT-BROWN,NBPU,2
2018-12-03,53845,SANDAL,LIGHT-BROWN,NBPU,3
2018-12-10,47266,SANDAL,LIGHT-BROWN,NBPU,2
2018-12-17,35120,SANDAL,LIGHT-BROWN,NBPU,2
2018-12-24,22403,SANDAL,LIGHT-BROWN,NBPU,1
2018-12-31,20783,SANDAL,LIGHT-BROWN,NBPU,2
2019-01-07,5180,SANDAL,LIGHT-BROWN,NBPU,3
2019-01-14,875,SANDAL,LIGHT-BROWN,NBPU,2
2019-01-21,1579,SANDAL,LIGHT-BROWN,NBPU,1
2019-01-28,1964,SANDAL,LIGHT-BROWN,NBPU,2
2019-02-04,3809,SANDAL,LIGHT-BROWN,NBPU,1
2019-02-11,14587,SANDAL,LIGHT-BROWN,NBPU,2
2019-02-18,22185,SANDAL,LIGHT-BROWN,NBPU,3
2019-02-25,957,SANDAL,LIGHT-BROWN,NBPU,2
2019-03-04,2,SANDAL,LIGHT-BROWN,NBPU,2
2019-03-11,3,SANDAL,LIGHT-BROWN,NBPU,1
2019-03-18,296,SANDAL,LIGHT-BROWN,NBPU,2
2019-03-25,701,SANDAL,LIGHT-BROWN,NBPU,1
2019-04-01,1550,SANDAL,LIGHT-BROWN,NBPU,3
2019-04-08,2133,SANDAL,LIGHT-BROWN,NBPU,3
2019-04-15,4304,SANDAL,LIGHT-BROWN,NBPU,3
2019-04-22,13367,SANDAL,LIGHT-BROWN,NBPU,2
2019-04-29,7988,SANDAL,LIGHT-BROWN,NBPU,1
2019-05-06,682,SANDAL,LIGHT-BROWN,NBPU,1
2019-05-13,227,SANDAL,LIGHT-BROWN,NBPU,2
2019-05-20,1,SANDAL,LIGHT-BROWN,NBPU,3
2019-05-27,0,SANDAL,LIGHT-BROWN,NBPU,1
2019-06-10,1,SANDAL,LIGHT-BROWN,NBPU,1
2019-06-17,2,SANDAL,LIGHT-BROWN,NBPU,1
2019-07-01,0,SANDAL,LIGHT-BROWN,NBPU,1
2019-07-15,1,SANDAL,LIGHT-BROWN,NBPU,1
2019-08-26,4,SANDAL,LIGHT-BROWN,NBPU,2
2019-09-02,83,SANDAL,LIGHT-BROWN,NBPU,1
2019-09-09,149,SANDAL,LIGHT-BROWN,NBPU,1
2019-09-16,868,SANDAL,LIGHT-BROWN,NBPU,3
2019-09-23,2540,SANDAL,LIGHT-BROWN,NBPU,2
2019-09-30,3279,SANDAL,LIGHT-BROWN,NBPU,1
2019-10-07,4959,SANDAL,LIGHT-BROWN,NBPU,3
2019-10-14,5758,SANDAL,LIGHT-BROWN,NBPU,2
2019-10-21,7304,SANDAL,LIGHT-BROWN,NBPU,3
2019-10-28,16545,SANDAL,LIGHT-BROWN,NBPU,1
2019-11-04,14133,SANDAL,LIGHT-BROWN,NBPU,2
2019-11-11,10170,SANDAL,LIGHT-BROWN,NBPU,2
2019-11-18,14159,SANDAL,LIGHT-BROWN,NBPU,3
2019-11-25,30543,SANDAL,LIGHT-BROWN,NBPU,2
2019-12-02,47731,SANDAL,LIGHT-BROWN,NBPU,1
2019-12-09,41114,SANDAL,LIGHT-BROWN,NBPU,2
2019-12-16,33932,SANDAL,LIGHT-BROWN,NBPU,2
2019-12-23,22602,SANDAL,LIGHT-BROWN,NBPU,1
2019-12-30,21444,SANDAL,LIGHT-BROWN,NBPU,3
2020-01-06,7018,SANDAL,LIGHT-BROWN,NBPU,2
2020-01-13,1700,SANDAL,LIGHT-BROWN,NBPU,3
2020-01-20,1468,SANDAL,LIGHT-BROWN,NBPU,2
2020-01-27,1842,SANDAL,LIGHT-BROWN,NBPU,2
2020-02-03,3558,SANDAL,LIGHT-BROWN,NBPU,3
2020-02-10,12687,SANDAL,LIGHT-BROWN,NBPU,2
2020-02-17,26992,SANDAL,LIGHT-BROWN,NBPU,1
2020-02-24,1973,SANDAL,LIGHT-BROWN,NBPU,2
2020-03-02,1316,SANDAL,LIGHT-BROWN,NBPU,3
2020-03-09,1126,SANDAL,LIGHT-BROWN,NBPU,2
2020-03-16,1630,SANDAL,LIGHT-BROWN,NBPU,2
2020-03-23,2280,SANDAL,LIGHT-BROWN,NBPU,1
2020-03-30,3667,SANDAL,LIGHT-BROWN,NBPU,2
2020-04-06,14283,SANDAL,LIGHT-BROWN,NBPU,2
2020-04-13,5136,SANDAL,LIGHT-BROWN,NBPU,2
2020-04-20,61,SANDAL,LIGHT-BROWN,NBPU,2
2020-04-27,4,SANDAL,LIGHT-BROWN,NBPU,2
2020-05-04,1,SANDAL,LIGHT-BROWN,NBPU,2
2020-05-11,4,SANDAL,LIGHT-BROWN,NBPU,3
2020-05-25,1,SANDAL,LIGHT-BROWN,NBPU,3
2020-06-01,0,SANDAL,LIGHT-BROWN,NBPU,2
2020-06-08,4,SANDAL,LIGHT-BROWN,NBPU,2
2020-07-20,2,SANDAL,LIGHT-BROWN,NBPU,1
2020-08-17,9,SANDAL,LIGHT-BROWN,NBPU,3
2020-08-24,4,SANDAL,LIGHT-BROWN,NBPU,1
2020-08-31,4,SANDAL,LIGHT-BROWN,NBPU,1
2020-09-07,4,SANDAL,LIGHT-BROWN,NBPU,2
2020-09-14,649,SANDAL,LIGHT-BROWN,NBPU,3
2020-09-21,3361,SANDAL,LIGHT-BROWN,NBPU,2
2020-09-28,4867,SANDAL,LIGHT-BROWN,NBPU,1
2020-10-05,7291,SANDAL,LIGHT-BROWN,NBPU,3
2020-10-12,8171,SANDAL,LIGHT-BROWN,NBPU,2
2020-10-19,10569,SANDAL,LIGHT-BROWN,NBPU,3
2020-10-26,17934,SANDAL,LIGHT-BROWN,NBPU,2
2018-02-05,1947,SANDAL,LIGHT-BROWN,PU,1
2018-02-12,1490,SANDAL,LIGHT-BROWN,PU,3
2018-02-19,1722,SANDAL,LIGHT-BROWN,PU,3
2018-02-26,1655,SANDAL,LIGHT-BROWN,PU,1
2018-03-05,1556,SANDAL,LIGHT-BROWN,PU,1
2018-03-12,1742,SANDAL,LIGHT-BROWN,PU,2
2018-03-19,1881,SANDAL,LIGHT-BROWN,PU,2
2018-03-26,2153,SANDAL,LIGHT-BROWN,PU,2
2018-04-02,1514,SANDAL,LIGHT-BROWN,PU,1
2018-04-09,1880,SANDAL,LIGHT-BROWN,PU,2
2018-04-16,1483,SANDAL,LIGHT-BROWN,PU,3
2018-04-23,1577,SANDAL,LIGHT-BROWN,PU,1
2018-04-30,1384,SANDAL,LIGHT-BROWN,PU,1
2018-05-07,1616,SANDAL,LIGHT-BROWN,PU,3
2018-05-14,1274,SANDAL,LIGHT-BROWN,PU,3
2018-05-21,1448,SANDAL,LIGHT-BROWN,PU,1
2018-05-28,1183,SANDAL,LIGHT-BROWN,PU,3
2018-06-04,1106,SANDAL,LIGHT-BROWN,PU,3
2018-06-11,1377,SANDAL,LIGHT-BROWN,PU,3
2018-06-18,1452,SANDAL,LIGHT-BROWN,PU,2
2018-06-25,1402,SANDAL,LIGHT-BROWN,PU,2
2018-07-02,1537,SANDAL,LIGHT-BROWN,PU,2
2018-07-09,1297,SANDAL,LIGHT-BROWN,PU,1
2018-07-16,1382,SANDAL,LIGHT-BROWN,PU,1
2018-07-23,1563,SANDAL,LIGHT-BROWN,PU,1
2018-07-30,1224,SANDAL,LIGHT-BROWN,PU,2
2018-08-06,2169,SANDAL,LIGHT-BROWN,PU,3
2018-08-13,1814,SANDAL,LIGHT-BROWN,PU,3
2018-08-20,1797,SANDAL,LIGHT-BROWN,PU,3
2018-08-27,1008,SANDAL,LIGHT-BROWN,PU,1
2018-09-03,1460,SANDAL,LIGHT-BROWN,PU,3
2018-09-10,1772,SANDAL,LIGHT-BROWN,PU,1
2018-09-17,1933,SANDAL,LIGHT-BROWN,PU,3
2018-09-24,1644,SANDAL,LIGHT-BROWN,PU,2
2018-10-01,1583,SANDAL,LIGHT-BROWN,PU,1
2018-10-08,1926,SANDAL,LIGHT-BROWN,PU,3
2018-10-15,1905,SANDAL,LIGHT-BROWN,PU,2
2018-10-22,1838,SANDAL,LIGHT-BROWN,PU,1
2018-10-29,2600,SANDAL,LIGHT-BROWN,PU,2
2018-11-05,1344,SANDAL,LIGHT-BROWN,PU,2
2018-11-12,1769,SANDAL,LIGHT-BROWN,PU,1
2018-11-19,1736,SANDAL,LIGHT-BROWN,PU,1
2018-11-26,1114,SANDAL,LIGHT-BROWN,PU,2
2018-12-03,1616,SANDAL,LIGHT-BROWN,PU,2
2018-12-10,1576,SANDAL,LIGHT-BROWN,PU,1
2018-12-17,1724,SANDAL,LIGHT-BROWN,PU,2
2018-12-24,1342,SANDAL,LIGHT-BROWN,PU,2
2018-12-31,1234,SANDAL,LIGHT-BROWN,PU,1
2019-01-07,955,SANDAL,LIGHT-BROWN,PU,2
2019-01-14,922,SANDAL,LIGHT-BROWN,PU,3
2019-01-21,696,SANDAL,LIGHT-BROWN,PU,1
2019-01-28,866,SANDAL,LIGHT-BROWN,PU,3
2019-02-04,1273,SANDAL,LIGHT-BROWN,PU,1
2019-02-11,1344,SANDAL,LIGHT-BROWN,PU,2
2019-02-18,1475,SANDAL,LIGHT-BROWN,PU,1
2019-02-25,1977,SANDAL,LIGHT-BROWN,PU,2
2019-03-04,1499,SANDAL,LIGHT-BROWN,PU,3
2019-03-11,1572,SANDAL,LIGHT-BROWN,PU,1
2019-03-18,1493,SANDAL,LIGHT-BROWN,PU,1
2019-03-25,1233,SANDAL,LIGHT-BROWN,PU,2
2019-04-01,1105,SANDAL,LIGHT-BROWN,PU,2
2019-04-08,1875,SANDAL,LIGHT-BROWN,PU,3
2019-04-15,953,SANDAL,LIGHT-BROWN,PU,3
2019-04-22,1362,SANDAL,LIGHT-BROWN,PU,2
2019-04-29,1179,SANDAL,LIGHT-BROWN,PU,1
2019-05-06,1217,SANDAL,LIGHT-BROWN,PU,1
2019-05-13,1018,SANDAL,LIGHT-BROWN,PU,3
2019-05-20,1345,SANDAL,LIGHT-BROWN,PU,1
2019-05-27,1229,SANDAL,LIGHT-BROWN,PU,3
2019-06-03,869,SANDAL,LIGHT-BROWN,PU,3
2019-06-10,918,SANDAL,LIGHT-BROWN,PU,3
2019-06-17,489,SANDAL,LIGHT-BROWN,PU,3
2019-06-24,624,SANDAL,LIGHT-BROWN,PU,1
2019-07-01,750,SANDAL,LIGHT-BROWN,PU,2
2019-07-08,624,SANDAL,LIGHT-BROWN,PU,1
2019-07-15,1039,SANDAL,LIGHT-BROWN,PU,3
2019-07-22,689,SANDAL,LIGHT-BROWN,PU,3
2019-07-29,1327,SANDAL,LIGHT-BROWN,PU,2
2019-08-05,898,SANDAL,LIGHT-BROWN,PU,3
2019-08-12,876,SANDAL,LIGHT-BROWN,PU,1
2019-08-19,849,SANDAL,LIGHT-BROWN,PU,3
2019-08-26,698,SANDAL,LIGHT-BROWN,PU,3
2019-09-02,880,SANDAL,LIGHT-BROWN,PU,1
2019-09-09,990,SANDAL,LIGHT-BROWN,PU,1
2019-09-16,1071,SANDAL,LIGHT-BROWN,PU,1
2019-09-23,992,SANDAL,LIGHT-BROWN,PU,2
2019-09-30,1003,SANDAL,LIGHT-BROWN,PU,3
2019-10-07,984,SANDAL,LIGHT-BROWN,PU,3
2019-10-14,1286,SANDAL,LIGHT-BROWN,PU,2
2019-10-21,911,SANDAL,LIGHT-BROWN,PU,1
2019-10-28,1061,SANDAL,LIGHT-BROWN,PU,3
2019-11-04,821,SANDAL,LIGHT-BROWN,PU,3
2019-11-11,932,SANDAL,LIGHT-BROWN,PU,3
2019-11-18,793,SANDAL,LIGHT-BROWN,PU,1
2019-11-25,831,SANDAL,LIGHT-BROWN,PU,2
2019-12-02,1414,SANDAL,LIGHT-BROWN,PU,2
2019-12-09,1749,SANDAL,LIGHT-BROWN,PU,2
2019-12-16,1381,SANDAL,LIGHT-BROWN,PU,2
2019-12-23,1904,SANDAL,LIGHT-BROWN,PU,1
2019-12-30,878,SANDAL,LIGHT-BROWN,PU,1
2020-01-06,607,SANDAL,LIGHT-BROWN,PU,3
2020-01-13,758,SANDAL,LIGHT-BROWN,PU,1
2020-01-20,714,SANDAL,LIGHT-BROWN,PU,3
2020-01-27,720,SANDAL,LIGHT-BROWN,PU,2
2020-02-03,1175,SANDAL,LIGHT-BROWN,PU,3
2020-02-10,973,SANDAL,LIGHT-BROWN,PU,1
2020-02-17,762,SANDAL,LIGHT-BROWN,PU,1
2020-02-24,988,SANDAL,LIGHT-BROWN,PU,3
2020-03-02,761,SANDAL,LIGHT-BROWN,PU,3
2020-03-09,1514,SANDAL,LIGHT-BROWN,PU,2
2020-03-16,1273,SANDAL,LIGHT-BROWN,PU,2
2020-03-23,1057,SANDAL,LIGHT-BROWN,PU,2
2020-03-30,973,SANDAL,LIGHT-BROWN,PU,3
2020-04-06,875,SANDAL,LIGHT-BROWN,PU,3
2020-04-13,753,SANDAL,LIGHT-BROWN,PU,3
2020-04-20,1162,SANDAL,LIGHT-BROWN,PU,3
2020-04-27,524,SANDAL,LIGHT-BROWN,PU,1
2020-05-04,1155,SANDAL,LIGHT-BROWN,PU,2
2020-05-11,1848,SANDAL,LIGHT-BROWN,PU,3
2020-05-18,1441,SANDAL,LIGHT-BROWN,PU,3
2020-05-25,1036,SANDAL,LIGHT-BROWN,PU,3
2020-06-01,1406,SANDAL,LIGHT-BROWN,PU,3
2020-06-08,1242,SANDAL,LIGHT-BROWN,PU,3
2020-06-15,951,SANDAL,LIGHT-BROWN,PU,2
2020-06-22,1174,SANDAL,LIGHT-BROWN,PU,1
2020-06-29,1040,SANDAL,LIGHT-BROWN,PU,3
2020-07-06,1195,SANDAL,LIGHT-BROWN,PU,3
2020-07-13,1003,SANDAL,LIGHT-BROWN,PU,1
2020-07-20,955,SANDAL,LIGHT-BROWN,PU,2
2020-07-27,1016,SANDAL,LIGHT-BROWN,PU,3
2020-08-03,901,SANDAL,LIGHT-BROWN,PU,1
2020-08-10,875,SANDAL,LIGHT-BROWN,PU,2
2020-08-17,1192,SANDAL,LIGHT-BROWN,PU,2
2020-08-24,1328,SANDAL,LIGHT-BROWN,PU,2
2020-08-31,900,SANDAL,LIGHT-BROWN,PU,1
2020-09-07,1225,SANDAL,LIGHT-BROWN,PU,2
2020-09-14,733,SANDAL,LIGHT-BROWN,PU,2
2020-09-21,1015,SANDAL,LIGHT-BROWN,PU,2
2020-09-28,1385,SANDAL,LIGHT-BROWN,PU,3
2020-10-26,1640,SANDAL,LIGHT-BROWN,PU,2
2018-02-05,5034,SANDAL,LIGHT-BROWN,IMSU,3
2018-02-12,3697,SANDAL,LIGHT-BROWN,IMSU,3
2018-02-19,4719,SANDAL,LIGHT-BROWN,IMSU,2
2018-02-26,4007,SANDAL,LIGHT-BROWN,IMSU,3
2018-03-05,4215,SANDAL,LIGHT-BROWN,IMSU,3
2018-03-12,6476,SANDAL,LIGHT-BROWN,IMSU,3
2018-03-19,4458,SANDAL,LIGHT-BROWN,IMSU,1
2018-03-26,4195,SANDAL,LIGHT-BROWN,IMSU,2
2018-04-02,3468,SANDAL,LIGHT-BROWN,IMSU,1
2018-04-09,3010,SANDAL,LIGHT-BROWN,IMSU,1
2018-04-16,3284,SANDAL,LIGHT-BROWN,IMSU,3
2018-04-23,3008,SANDAL,LIGHT-BROWN,IMSU,3
2018-04-30,3957,SANDAL,LIGHT-BROWN,IMSU,1
2018-05-07,4249,SANDAL,LIGHT-BROWN,IMSU,3
2018-05-14,4530,SANDAL,LIGHT-BROWN,IMSU,3
2018-05-21,4020,SANDAL,LIGHT-BROWN,IMSU,2
2018-05-28,5115,SANDAL,LIGHT-BROWN,IMSU,2
2018-06-04,7150,SANDAL,LIGHT-BROWN,IMSU,2
2018-06-11,5151,SANDAL,LIGHT-BROWN,IMSU,2
2018-06-18,5596,SANDAL,LIGHT-BROWN,IMSU,2
2018-06-25,5084,SANDAL,LIGHT-BROWN,IMSU,2
2018-07-02,5958,SANDAL,LIGHT-BROWN,IMSU,2
2018-07-09,5352,SANDAL,LIGHT-BROWN,IMSU,2
2018-07-16,5025,SANDAL,LIGHT-BROWN,IMSU,2
2018-07-23,4328,SANDAL,LIGHT-BROWN,IMSU,3
2018-07-30,4266,SANDAL,LIGHT-BROWN,IMSU,3
2018-08-06,4764,SANDAL,LIGHT-BROWN,IMSU,2
2018-08-13,4133,SANDAL,LIGHT-BROWN,IMSU,1
2018-08-20,4297,SANDAL,LIGHT-BROWN,IMSU,2
2018-08-27,3607,SANDAL,LIGHT-BROWN,IMSU,1
2018-09-03,3985,SANDAL,LIGHT-BROWN,IMSU,2
2018-09-10,2715,SANDAL,LIGHT-BROWN,IMSU,2
2018-09-17,3146,SANDAL,LIGHT-BROWN,IMSU,2
2018-09-24,3314,SANDAL,LIGHT-BROWN,IMSU,3
2018-10-01,3859,SANDAL,LIGHT-BROWN,IMSU,1
2018-10-08,3947,SANDAL,LIGHT-BROWN,IMSU,3
2018-10-15,3300,SANDAL,LIGHT-BROWN,IMSU,2
2018-10-22,3130,SANDAL,LIGHT-BROWN,IMSU,2
2018-10-29,3114,SANDAL,LIGHT-BROWN,IMSU,3
2018-11-05,2961,SANDAL,LIGHT-BROWN,IMSU,3
2018-11-12,2717,SANDAL,LIGHT-BROWN,IMSU,2
2018-11-19,3276,SANDAL,LIGHT-BROWN,IMSU,3
2018-11-26,5994,SANDAL,LIGHT-BROWN,IMSU,1
2018-12-03,2656,SANDAL,LIGHT-BROWN,IMSU,3
2018-12-10,2863,SANDAL,LIGHT-BROWN,IMSU,2
2018-12-17,3289,SANDAL,LIGHT-BROWN,IMSU,3
2018-12-24,3724,SANDAL,LIGHT-BROWN,IMSU,2
2018-12-31,3361,SANDAL,LIGHT-BROWN,IMSU,2
2019-01-07,3218,SANDAL,LIGHT-BROWN,IMSU,3
2019-01-14,3082,SANDAL,LIGHT-BROWN,IMSU,3
2019-01-21,2464,SANDAL,LIGHT-BROWN,IMSU,1
2019-01-28,3071,SANDAL,LIGHT-BROWN,IMSU,1
2019-02-04,3408,SANDAL,LIGHT-BROWN,IMSU,2
2019-02-11,3232,SANDAL,LIGHT-BROWN,IMSU,3
2019-02-18,4092,SANDAL,LIGHT-BROWN,IMSU,2
2019-02-25,4184,SANDAL,LIGHT-BROWN,IMSU,3
2019-03-04,4237,SANDAL,LIGHT-BROWN,IMSU,2
2019-03-11,4287,SANDAL,LIGHT-BROWN,IMSU,1
2019-03-18,4034,SANDAL,LIGHT-BROWN,IMSU,3
2019-03-25,3804,SANDAL,LIGHT-BROWN,IMSU,2
2019-04-01,3649,SANDAL,LIGHT-BROWN,IMSU,3
2019-04-08,3195,SANDAL,LIGHT-BROWN,IMSU,3
2019-04-15,2767,SANDAL,LIGHT-BROWN,IMSU,2
2019-04-22,3570,SANDAL,LIGHT-BROWN,IMSU,1
2019-04-29,2804,SANDAL,LIGHT-BROWN,IMSU,2
2019-05-06,3777,SANDAL,LIGHT-BROWN,IMSU,3
2019-05-13,3811,SANDAL,LIGHT-BROWN,IMSU,1
2019-05-20,3919,SANDAL,LIGHT-BROWN,IMSU,2
2019-05-27,5110,SANDAL,LIGHT-BROWN,IMSU,3
2019-06-03,5376,SANDAL,LIGHT-BROWN,IMSU,3
2019-06-10,4933,SANDAL,LIGHT-BROWN,IMSU,3
2019-06-17,4492,SANDAL,LIGHT-BROWN,IMSU,3
2019-06-24,3696,SANDAL,LIGHT-BROWN,IMSU,3
2019-07-01,5342,SANDAL,LIGHT-BROWN,IMSU,2
2019-07-08,4786,SANDAL,LIGHT-BROWN,IMSU,1
2019-07-15,3834,SANDAL,LIGHT-BROWN,IMSU,1
2019-07-22,4339,SANDAL,LIGHT-BROWN,IMSU,1
2019-07-29,3953,SANDAL,LIGHT-BROWN,IMSU,2
2019-08-05,4499,SANDAL,LIGHT-BROWN,IMSU,2
2019-08-12,4242,SANDAL,LIGHT-BROWN,IMSU,2
2019-08-19,4403,SANDAL,LIGHT-BROWN,IMSU,1
2019-08-26,4612,SANDAL,LIGHT-BROWN,IMSU,2
2019-09-02,4333,SANDAL,LIGHT-BROWN,IMSU,1
2019-09-09,3991,SANDAL,LIGHT-BROWN,IMSU,3
2019-09-16,3427,SANDAL,LIGHT-BROWN,IMSU,3
2019-09-23,3571,SANDAL,LIGHT-BROWN,IMSU,3
